usuario_id,producto_visto,categoria,tiempo_visualizacion,hizo_pedido,calificacion,hora_del_dia,comentario
91,Köstritzer Schwarzbier, Alemana,270,False,,17:44,
6,Piraat, Belga,64,True,4.0,22:59,
19,MARGARITA,Cocteles,61,True,2.0,18:45,
104,TORTA CHOCOLATE,Postres,286,False,,22:02,
11,Izzy,,155,False,,20:22,
122,Rojo Diablo, Craft,296,False,,19:22,
26,Nevado de Oreo,Bebidas Frías,263,False,,21:00,
6,CABEZA DE JABALÍ,Cocteles,245,True,3.0,21:50,
120,Citrus Burst IPA, Artesanal,111,False,,16:22,
119,Latte,Bebidas Calientes,204,False,,19:33,
103,Ceviche de Camarones,Snacks,225,True,5.0,20:09,
61,Palitos de Queso,Snacks,57,True,5.0,19:02,
11,DRY MARTINI,Cocteles,112,False,,22:52,
91,GIN AND TONIC,Cocteles,106,True,3.0,19:33,
102,DRY MARTINI,Cocteles,60,True,5.0,19:29,
35,Peroni Nastro Azzurro, Not Craft,248,False,,16:14,
62,Lime Squeeze Lager, Cítrica,235,True,3.0,18:53,
33,Blackberry Bliss, Craft,109,False,,23:23,
144,Chimay Blue, Craft,161,False,,23:08,
24,Hamburguesa de la Casa,Snacks,122,True,3.0,22:45,
62,St. Bernardus Abt 12, Belga,111,True,5.0,16:15,
21,Capuccino Frío,Bebidas Frías,124,True,3.0,23:54,
108,Mango,,234,False,,20:41,
44,Delirium Red, Craft,88,False,,20:05,
61,Chimay Grande Réserve (Blue), Belga,47,True,5.0,21:03,
93,Smoothie de Maracuyá,Bebidas Frías,145,False,,22:09,
5,Soda Italiana de Lulo,Bebidas Frías,12,True,5.0,20:48,
89,Limonada Natural,Bebidas Frías,196,True,2.0,18:02,
105,Milo Caliente,Bebidas Calientes,85,False,,23:39,
73,Escandinava Maracuyá,,168,True,3.0,17:58,
6,St. Austell Tribute, Inglesa,160,True,5.0,18:01,
28,Palitos de Queso,Snacks,230,True,3.0,17:52,
100,Delirium Tremens, Craft,211,False,,17:57,
122,Augustiner Bräu Lagerbier, Alemana,32,False,,19:51,
12,Nevado de Milo,Bebidas Frías,273,False,,16:58,
6,COSMOPOLITAN,Cocteles,221,True,3.0,23:17,
59,Soda de Coca-Cola,Bebidas Frías,281,False,,17:34,
5,Hamburguesa de la Casa,Snacks,86,True,1.0,16:00,
67,Empanadas,Snacks,250,True,2.0,19:13,
90,Weltenburger Kloster Asam-Bock, Alemana,261,False,,19:02,
115,Budweiser, Not Craft,68,False,,23:09,
91,Shepherd Neame Spitfire, Inglesa,20,True,5.0,22:47,
106,La Chouffe, Belga,274,True,5.0,17:58,
81,Café Irlandés,Bebidas Calientes,61,False,,22:23,
148,Nevado de Café,Bebidas Frías,25,False,,20:55,
56,AGAVE CREMOSO,Cocteles,212,True,5.0,20:11,
102,CABEZA DE JABALÍ,Cocteles,49,False,,23:58,
59,Nevado de Mocca,Bebidas Frías,292,True,5.0,21:27,
127,Lemon Zest Wheat, Cítrica,199,True,1.0,23:37,
120,Hoppy Heaven IPA, Artesanal,187,False,,20:25,
6,Granizado de Mocca,Bebidas Frías,129,False,,17:53,
112,Fuller's ESB, Inglesa,36,False,,16:37,
15,Granizado de Oreo,Bebidas Frías,94,False,,17:49,
135,Alas BBQ,Snacks,13,False,,19:49,
144,GIN AND TONIC,Cocteles,177,False,,18:15,
76,Club Colombia Negra, Not Craft,50,True,5.0,17:54,
10,LAGUNA AZUL,Cocteles,276,True,2.0,22:23,
71,Juicy Mango Infusion, Artesanal,291,True,1.0,22:49,
101,Summer Breeze, Craft,129,False,,21:54,
13,Grapefruit Session IPA, Cítrica,216,False,,19:43,
50,Young's Double Chocolate Stout, Inglesa,89,False,,22:56,
50,Tropical Storm IPA, Artesanal,142,True,2.0,21:28,
134,Tangerine Dream Hefeweizen, Cítrica,78,False,,20:38,
135,Rochefort 8, Belga,166,True,2.0,22:06,
97,HELADO CON BAILEYS,Postres,129,False,,17:16,
9,Guinness Draught, Not Craft,253,True,3.0,16:03,
84,Limonada de Café,Bebidas Frías,248,False,,23:41,
25,Nachos,Snacks,82,False,,18:23,
41,Soda de Coca-Cola,Bebidas Frías,116,False,,20:48,
82,Ayinger Celebrator Doppelbock, Not Craft,165,False,,22:34,
101,Midnight Hop Madness, Artesanal,56,True,1.0,17:27,
31,Weihenstephaner Original, Not Craft,28,True,2.0,23:06,
95,Amber Elegance, Craft,17,False,,20:10,
61,CABEZA DE JABALÍ,Cocteles,234,False,,23:32,
48,Westvleteren 12 (XII), Belga,289,False,,22:43,
9,Apricot Aurora Amber, Artesanal,167,True,5.0,23:15,
73,Café Frozen,Bebidas Frías,10,True,1.0,16:00,
142,Citrus Zest, Craft,27,False,,20:42,
75,Granizado de Milo,Bebidas Frías,10,False,,16:45,
62,COCAÍNA RUSA,Cocteles,240,False,,17:02,
57,Peachy Keen Cream Ale, Artesanal,52,False,,18:50,
90,Lindemans Framboise, Belga,34,True,5.0,18:08,
130,Tacos,Snacks,217,True,5.0,19:09,
51,Capuccino Caramelo,Bebidas Calientes,88,True,3.0,17:09,
42,Granizado de Café Caramelo,Bebidas Frías,60,True,4.0,22:46,
101,Summer Saison, Craft,247,False,,17:12,
29,Yolanda,,287,True,5.0,16:36,
70,Granizado de Mocca,Bebidas Frías,218,True,4.0,16:36,
14,Belhaven Scottish Ale, Not Craft,86,False,,18:32,
35,Hamburguesa de la Casa,Snacks,190,True,1.0,17:59,
12,Escandinava Freya,,126,False,,17:34,
63,Plum Paradise Pilsner, Artesanal,82,False,,16:37,
28,Lemon Zest Wheat, Cítrica,67,True,2.0,18:20,
112,Soda Italiana de Maracuyá,Bebidas Frías,12,True,5.0,21:36,
54,Juicy Mango Infusion, Artesanal,194,False,,21:42,
69,Soda Italiana de Mora,Bebidas Frías,121,False,,20:31,
84,Limonada Natural,Bebidas Frías,244,False,,20:35,
64,Capuccino Caramelo,Bebidas Calientes,150,True,5.0,23:04,
122,Raspberry Ripple Delight, Artesanal,97,True,2.0,21:11,
34,Soda de Coca-Cola,Bebidas Frías,260,False,,17:42,
112,Tacos,Snacks,281,True,5.0,19:01,
76,Grapefruit Session IPA, Cítrica,103,True,1.0,23:10,
61,Granizado de Café Caramelo,Bebidas Frías,89,True,3.0,22:16,
130,Ginger Honey,,91,False,,17:16,
69,Coal Miner's Delight, Craft,250,True,2.0,22:48,
52,Granizado de Oreo,Bebidas Frías,203,False,,20:56,
66,Samuel Smith's Oatmeal Stout, Inglesa,221,True,2.0,16:00,
127,Capuccino,Bebidas Calientes,108,True,2.0,19:58,
21,3 Cordilleras Mulata, Craft,204,False,,22:00,
113,London Porter, Not Craft,55,True,2.0,21:31,
126,Malteada de Oreo,Bebidas Frías,35,False,,23:13,
140,Nevado de Oreo,Bebidas Frías,241,False,,20:22,
117,Hamburguesa de la Casa,Snacks,50,False,,22:26,
51,Alas BBQ,Snacks,43,True,1.0,21:04,
9,GIN AND TONIC,Cocteles,169,False,,19:05,
4,Cherry Bomb, Craft,209,False,,19:14,
97,Ginger Honey,,131,True,5.0,19:50,
132,Maria,,25,False,,19:12,
63,Robinsons Trooper, Inglesa,262,True,4.0,23:07,
21,Blackberry Bliss, Craft,81,True,1.0,17:11,
118,Rojo Diablo, Craft,172,False,,19:27,
3,Obsidian Night, Craft,121,True,2.0,17:53,
56,Erdinger Weissbier, Alemana,83,False,,20:10,
36,Old Speckled Hen, Inglesa,19,True,5.0,23:21,
70,Cranberry Crush, Craft,150,True,2.0,16:16,
134,Citrus Burst Sour, Cítrica,121,False,,17:28,
56,Sunset Amber, Craft,95,True,1.0,19:34,
13,Nevado de Milo,Bebidas Frías,68,True,3.0,23:43,
52,Pilsner Paradise, Craft,43,False,,20:38,
123,Limonada de Mango,Bebidas Frías,198,True,2.0,21:01,
59,Café Frozen,Bebidas Frías,128,True,2.0,22:10,
124,Apricot Aurora Amber, Artesanal,189,True,4.0,16:56,
18,Tacos,Snacks,205,False,,20:46,
37,Espresso,Bebidas Calientes,31,False,,16:55,
9,Mocaccino,Bebidas Calientes,209,False,,22:35,
54,Espresso,Bebidas Calientes,279,False,,18:44,
48,Summer Saison, Craft,156,True,1.0,20:39,
56,Westmalle Tripel, Belga,165,False,,21:52,
46,Electric Pineapple IPA, Artesanal,160,True,1.0,16:18,
46,CABEZA DE JABALÍ,Cocteles,95,True,5.0,21:43,
122,Malteada de Milo,Bebidas Frías,16,True,3.0,16:05,
105,Granizado de Café Caramelo,Bebidas Frías,43,False,,23:26,
93,Raging Citrus Inferno, Artesanal,29,False,,17:15,
78,Raging Citrus Inferno, Artesanal,278,False,,23:19,
95,Summer Breeze, Craft,71,False,,18:55,
14,Midnight Hop Madness, Artesanal,118,False,,20:14,
99,Ginger Honey,,278,True,3.0,20:56,
8,Blueberry Burst Sour, Artesanal,288,True,3.0,17:48,
4,Bass Pale Ale, Inglesa,102,True,2.0,19:11,
37,Café Frozen,Bebidas Frías,184,True,2.0,21:23,
25,Café Campesino,Bebidas Calientes,108,False,,22:48,
134,Soda Italiana de Mora,Bebidas Frías,68,True,4.0,17:55,
32,Miller Lite, Not Craft,142,False,,20:27,
85,Café Frozen,Bebidas Frías,51,True,3.0,16:38,
142,HELADO CON BAILEYS,Postres,240,False,,16:09,
85,Corona Extra, Not Craft,277,False,,23:07,
104,Limonada de Coco,Bebidas Frías,125,False,,16:37,
93,3 Cordilleras Mestiza, Craft,38,True,3.0,17:15,
138,Honey Wheat Harmony, Craft,258,True,5.0,20:35,
56,Blueberry Burst Sour, Artesanal,97,False,,19:29,
88,3 Cordilleras Mulata, Craft,16,False,,21:46,
120,Nachos,Snacks,47,True,1.0,23:47,
118,ORGASMO,Cocteles,259,False,,17:00,
149,Hazy Horizon IPA, Artesanal,194,True,1.0,16:40,
119,Quesadillas,Snacks,141,True,1.0,22:29,
90,Soda de Bretaña,Bebidas Frías,293,True,3.0,19:12,
121,Capuccino Frío,Bebidas Frías,263,True,3.0,18:52,
3,Citrus Zest, Craft,237,False,,23:12,
77,MARGARITA,Cocteles,139,True,5.0,20:48,
53,Espresso Infusion, Craft,199,True,2.0,22:41,
5,Stella Artois, Not Craft,75,True,4.0,23:53,
18,3 Cordilleras Mestiza, Craft,147,False,,18:26,
22,Limonada de Coco,Bebidas Frías,142,False,,19:01,
57,Palitos de Queso,Snacks,273,False,,19:56,
84,Mocaccino Oreo,Bebidas Calientes,147,False,,21:02,
66,LAGUNA AZUL,Cocteles,48,False,,17:18,
98,Lemon Lime Lager, Artesanal,15,True,1.0,23:52,
116,Molletes,Snacks,207,False,,23:41,
37,TORTA CHOCOLATE,Postres,57,False,,18:02,
101,COCAÍNA RUSA,Cocteles,182,True,2.0,18:10,
51,Espresso Doble,Bebidas Calientes,195,True,1.0,16:25,
14,Tangerine Dream Hefeweizen, Cítrica,288,False,,23:44,
145,GIN AND TONIC,Cocteles,246,False,,19:59,
64,Limonada de Café,Bebidas Frías,247,True,2.0,18:50,
92,Mango,,254,True,5.0,23:37,
126,Café Irlandés,Bebidas Calientes,239,False,,21:05,
95,Hamburguesa de la Casa,Snacks,38,True,3.0,20:05,
97,Bass Pale Ale, Inglesa,99,False,,23:43,
42,Duvel, Belga,142,False,,17:13,
57,Kiwi Kaleidoscope Kölsch, Artesanal,192,False,,16:52,
116,Soda Italiana de Maracuyá,Bebidas Frías,221,True,5.0,23:58,
8,Nevado de Café,Bebidas Frías,229,True,3.0,20:30,
71,TORTA CHOCOLATE,Postres,97,True,1.0,20:33,
48,HELADO CON BAILEYS,Postres,186,False,,21:38,
16,Young's Double Chocolate Stout, Inglesa,273,False,,20:46,
8,Citrus Blonde Ale, Cítrica,191,True,3.0,23:28,
28,Summer Ale,,44,True,2.0,23:15,
74,St. Bernardus Abt 12, Belga,163,False,,17:02,
101,Orange Blossom Hefeweizen, Artesanal,113,True,3.0,16:32,
107,TEQUILA SUNRISE,Cocteles,213,False,,17:23,
112,GIN AND TONIC,Cocteles,253,False,,20:11,
21,Izzy,,71,False,,19:50,
94,Amber Elegance, Craft,282,True,2.0,16:59,
139,TEQUILA SUNRISE,Cocteles,193,True,5.0,23:31,
143,Delirium Nocturnum, Craft,80,False,,17:09,
15,Soda Italiana de Mora,Bebidas Frías,189,False,,23:56,
114,Summer Wheat Symphony, Craft,35,False,,17:26,
134,HELADO CON BAILEYS,Postres,89,False,,23:03,
11,AGAVE CREMOSO,Cocteles,48,False,,22:42,
124,Chimay Cinq Cents (White), Belga,129,False,,23:22,
54,Yolanda,,290,True,3.0,20:44,
75,Peroni Nastro Azzurro, Not Craft,152,True,2.0,20:33,
111,Mango,,211,True,5.0,20:14,
60,Capuccino Frío,Bebidas Frías,168,False,,21:03,
133,Juicy Mango Infusion, Artesanal,19,True,1.0,21:16,
60,Granizado de Café,Bebidas Frías,70,False,,18:57,
86,Mystic Mosaic IPA, Artesanal,180,True,1.0,16:03,
27,HELADO CON BAILEYS,Postres,228,True,2.0,17:12,
114,Mango Tango Wheat Beer, Artesanal,220,False,,20:55,
133,HELADO CON BAILEYS,Postres,195,False,,19:34,
92,CABEZA DE JABALÍ,Cocteles,95,True,2.0,19:06,
44,Club Colombia Negra, Not Craft,280,False,,19:19,
15,ORGASMO,Cocteles,285,False,,16:30,
20,Rochefort 8, Belga,226,False,,20:50,
10,Jamaica,,164,True,1.0,22:59,
16,Café Irlandés,Bebidas Calientes,89,False,,19:18,
27,Warsteiner Premium Verum, Alemana,118,True,4.0,22:07,
89,Warsteiner Premium Verum, Alemana,288,False,,23:12,
57,Ginger Honey,,31,True,1.0,23:15,
24,GIN AND TONIC,Cocteles,215,True,3.0,16:42,
52,Heineken, Not Craft,160,True,1.0,19:30,
20,Citrus Blonde Ale, Cítrica,47,True,4.0,22:41,
80,Golden Sunshine, Craft,290,True,5.0,18:54,
68,Guinness Extra Stout, Not Craft,127,True,3.0,18:20,
125,Nevado de Milo,Bebidas Frías,20,False,,22:53,
126,Duvel, Belga,203,False,,21:23,
148,Young's Double Chocolate Stout, Inglesa,195,True,3.0,19:35,
48,TORTA CHOCOLATE,Postres,113,False,,17:20,
39,COSMOPOLITAN,Cocteles,228,False,,19:29,
134,Passion Punch Pale Ale, Artesanal,292,True,4.0,23:19,
42,Palitos de Queso,Snacks,111,True,4.0,20:46,
98,TEQUILA SUNRISE,Cocteles,82,True,3.0,23:49,
72,Rollitos de Primavera,Snacks,153,True,4.0,17:28,
42,Limonada de Coco,Bebidas Frías,184,True,1.0,22:49,
123,Limonada Natural,Bebidas Frías,264,False,,21:47,
147,Shepherd Neame Spitfire, Inglesa,230,False,,20:18,
97,Granizado de Milo,Bebidas Frías,275,False,,16:59,
18,Westmalle Tripel, Belga,119,True,2.0,21:40,
47,Rollitos de Primavera,Snacks,292,True,3.0,16:47,
36,Mystic Mosaic IPA, Artesanal,84,True,5.0,19:39,
70,Scarlet Sunrise, Craft,158,False,,20:19,
105,Nevado de Oreo,Bebidas Frías,181,True,3.0,16:29,
8,Yolanda,,163,False,,21:44,
15,Rosy Cheeks, Craft,200,True,1.0,20:45,
121,Rollitos de Primavera,Snacks,173,False,,21:59,
62,Chocolate Obsession, Craft,256,True,1.0,23:47,
38,Veltins Pilsner, Alemana,252,False,,19:13,
123,Sunflower Saison, Craft,88,False,,21:37,
111,Rochefort 10, Belga,88,False,,21:29,
71,Hoppy Heaven IPA, Artesanal,235,True,3.0,23:00,
1,BBC Macondo, Craft,198,True,2.0,23:30,
32,St. Austell Tribute, Inglesa,299,False,,23:40,
130,Soda Italiana de Maracuyá,Bebidas Frías,278,True,3.0,21:09,
12,Citrus Zest, Craft,49,False,,21:28,
6,Soda de Bretaña,Bebidas Frías,203,True,5.0,21:03,
73,BBC Bacatá, Craft,247,False,,16:04,
98,TEQUILA SUNRISE,Cocteles,165,True,4.0,18:40,
135,Soda de Bretaña,Bebidas Frías,253,True,5.0,17:05,
39,Yolanda,,18,True,5.0,17:11,
72,Bitburger Premium Pilsner, Alemana,194,False,,23:40,
106,Granizado de Café,Bebidas Frías,128,True,5.0,18:43,
99,DRY MARTINI,Cocteles,284,True,3.0,21:00,
116,Limonada de Yerbabuena,Bebidas Frías,140,False,,21:58,
146,Plum Paradise Pilsner, Artesanal,217,False,,18:03,
7,Grapefruit Session IPA, Cítrica,232,False,,16:37,
8,Fuller's London Pride, Inglesa,172,False,,23:28,
120,Forest Berry Sour, Craft,74,True,4.0,18:51,
136,Mocaccino Oreo,Bebidas Calientes,223,True,4.0,20:58,
107,Nachos,Snacks,248,True,5.0,21:40,
123,Brown Honey Ale, Craft,107,False,,23:40,
141,Nevado de Milo,Bebidas Frías,272,False,,18:04,
39,Guinness Nitro IPA, Not Craft,47,False,,21:00,
145,Passionfruit Paradise Ale, Artesanal,226,True,5.0,20:49,
72,Delirium Tremens, Craft,37,False,,17:04,
46,COSMOPOLITAN,Cocteles,179,False,,17:37,
45,Malteada de Café,Bebidas Frías,18,False,,21:56,
36,Miller Lite, Not Craft,69,False,,16:01,
19,Midnight Hop Madness, Artesanal,254,True,1.0,23:17,
124,India Pale Ale, Craft,52,False,,20:34,
3,Dark Elixir, Craft,62,True,4.0,17:23,
27,Papa Rock,Snacks,108,True,5.0,19:42,
81,Alas BBQ,Snacks,224,False,,23:26,
138,Onyx Porter, Craft,138,True,3.0,23:32,
117,AGAVE CREMOSO,Cocteles,40,False,,21:37,
75,Molletes,Snacks,161,False,,23:28,
40,Limonada de Coco,Bebidas Frías,80,True,5.0,18:36,
92,Limonada de Yerbabuena,Bebidas Frías,93,True,1.0,19:01,
61,Espresso Doble,Bebidas Calientes,78,True,3.0,17:04,
122,Malteada de Café,Bebidas Frías,50,True,3.0,21:38,
21,Coors Light, Not Craft,277,True,1.0,17:15,
144,Bitburger Premium Pilsner, Alemana,292,False,,17:29,
144,Citra Simcoe Showdown, Artesanal,110,True,3.0,21:04,
30,Dark Elixir, Craft,286,True,4.0,21:12,
71,Miller Lite, Not Craft,205,False,,21:33,
43,Citrus Zest, Craft,199,False,,18:44,
95,Chimay Blue, Craft,222,False,,22:49,
90,Deditos de Queso,Snacks,293,True,3.0,23:00,
25,GIN AND TONIC,Cocteles,109,True,5.0,19:15,
2,Carajillo,Bebidas Calientes,288,True,5.0,23:52,
109,Cranberry Crush, Craft,195,True,4.0,19:19,
38,ORGASMO,Cocteles,295,True,2.0,19:09,
48,Timothy Taylor's Landlord, Inglesa,137,False,,21:33,
37,Mönchshof Schwarzbier, Alemana,212,False,,23:53,
88,Westvleteren 12 (XII), Belga,257,True,5.0,19:14,
111,Costillas BBQ,Snacks,126,False,,16:58,
73,Hofbräu München Original, Alemana,39,True,1.0,17:47,
58,Limonada de Yerbabuena,Bebidas Frías,106,False,,17:53,
24,Aromática,Bebidas Calientes,265,True,1.0,17:52,
126,Bitburger Premium Pilsner, Alemana,34,False,,18:02,
68,Rojo Diablo, Craft,139,False,,19:42,
62,Ginger Honey,,198,True,4.0,21:32,
54,Rollitos de Primavera,Snacks,104,True,2.0,17:44,
58,Delirium Red, Craft,83,False,,20:13,
25,Café Irlandés,Bebidas Calientes,185,True,1.0,22:46,
50,CAIPIRIÑA,Cocteles,236,False,,22:55,
96,Café Campesino,Bebidas Calientes,195,True,5.0,21:21,
102,Nevado de Mocca,Bebidas Frías,262,False,,20:49,
144,Miller Lite, Not Craft,207,False,,17:35,
12,Barrel-Aged Barleywine, Craft,153,True,2.0,16:09,
132,Rochefort 8, Belga,94,False,,23:05,
107,Nevado de Milo,Bebidas Frías,70,True,1.0,16:26,
148,Ayinger Bräuweisse, Alemana,228,True,1.0,19:35,
46,Crimson Amber, Craft,246,True,5.0,20:10,
71,Citrus Blonde Ale, Cítrica,261,True,3.0,20:59,
6,Weihenstephaner Hefeweissbier, Alemana,251,False,,20:38,
78,Summer Breeze, Craft,61,True,5.0,19:04,
45,Red IPA Beer & Coffee Company,,77,False,,20:32,
91,Brown Honey Ale, Craft,24,False,,23:31,
108,COCAÍNA RUSA,Cocteles,250,True,2.0,19:37,
146,Guava Grove Gose, Artesanal,184,False,,21:20,
119,Tacos,Snacks,207,False,,17:35,
130,Rothaus Pils Tannenzäpfle, Alemana,150,False,,18:00,
33,Leffe Brune, Belga,53,True,5.0,17:00,
132,Limonada de Café,Bebidas Frías,256,False,,18:07,
79,TORTA CHOCOLATE,Postres,53,True,4.0,21:59,
74,Bold Citra IPA, Artesanal,100,False,,19:11,
39,Pineapple Bliss Lager, Artesanal,34,False,,19:03,
142,Affligem Tripel, Belga,190,True,5.0,22:16,
62,Stella Artois, Not Craft,188,True,2.0,19:31,
67,Escandinava Jengibre,,152,True,4.0,18:59,
55,Citra Simcoe Showdown, Artesanal,41,True,1.0,19:50,
35,Café Campesino,Bebidas Calientes,286,False,,21:11,
116,Chimay Red, Craft,66,False,,17:12,
62,Granizado de Café Caramelo,Bebidas Frías,176,True,3.0,20:52,
82,COCAÍNA RUSA,Cocteles,245,False,,18:49,
38,Augustiner Bräu Lagerbier, Alemana,174,False,,17:50,
4,Pilsner Paradise, Craft,63,True,3.0,18:19,
123,Aromática,Bebidas Calientes,244,False,,17:54,
42,Erdinger Weissbier, Alemana,299,False,,23:03,
86,Soda de Coca-Cola,Bebidas Frías,10,False,,20:38,
121,Lindemans Framboise, Belga,161,True,1.0,16:27,
19,Summer Ale,,196,False,,23:44,
114,Newcastle Brown Ale, Inglesa,26,True,3.0,16:20,
30,Tangerine Dream Hefeweizen, Cítrica,238,False,,20:46,
114,Alitas de Pollo,Snacks,13,True,5.0,21:44,
2,Soda Italiana de Maracuyá,Bebidas Frías,27,False,,22:31,
132,Empanadas,Snacks,219,True,5.0,19:53,
44,LAGUNA AZUL,Cocteles,153,True,5.0,19:20,
74,TORTA CHOCOLATE,Postres,52,False,,20:45,
124,Scarlet Sunrise, Craft,281,False,,23:56,
70,Espresso Doble,Bebidas Calientes,87,False,,21:07,
57,BBC Cajica, Craft,236,False,,23:24,
114,Molletes,Snacks,143,False,,18:09,
70,Milo Caliente,Bebidas Calientes,55,False,,19:59,
101,Mangozadera,,231,True,1.0,22:49,
99,Tangerine Dream Hefeweizen, Cítrica,126,False,,18:25,
37,Soda Italiana de Maracuyá,Bebidas Frías,215,True,3.0,19:49,
57,Galactic Galaxy IPA, Artesanal,100,False,,19:18,
89,Tennent's Lager, Not Craft,226,False,,22:07,
135,Nevado de Mocca,Bebidas Frías,244,False,,22:55,
51,Gaffel Kölsch, Alemana,118,False,,17:50,
19,Palitos de Queso,Snacks,285,True,3.0,22:25,
130,London Porter, Not Craft,196,False,,23:24,
122,Escandinava Uva, Craft,286,False,,16:19,
139,MOJITO,Cocteles,207,True,4.0,19:00,
133,Ayinger Celebrator Doppelbock, Not Craft,94,True,2.0,21:16,
84,BBC Lager, Craft,246,False,,18:32,
135,Espresso Doble,Bebidas Calientes,137,False,,18:04,
102,Smoothie de Maracuyá,Bebidas Frías,127,False,,17:24,
62,Midnight Porter, Craft,171,False,,22:49,
16,Café Irlandés,Bebidas Calientes,231,True,2.0,16:05,
26,Nevado de Oreo,Bebidas Frías,113,False,,22:46,
81,Soda Italiana de Mora,Bebidas Frías,233,False,,23:43,
57,Citrus Zest, Craft,240,False,,23:41,
5,Duvel, Belga,286,False,,18:28,
42,TEQUILA SUNRISE,Cocteles,285,False,,22:41,
131,Papa Rock,Snacks,104,False,,22:12,
62,WHISKY SOUR,Cocteles,86,False,,21:08,
92,Malteada de Oreo,Bebidas Frías,44,True,3.0,18:33,
91,Weihenstephaner Hefeweissbier, Alemana,229,False,,21:50,
127,Hofbräu München Original, Alemana,247,False,,20:26,
147,Ruby Red Saison, Craft,80,True,3.0,23:56,
123,Deditos de Queso,Snacks,67,False,,19:11,
1,Affligem Tripel, Belga,229,False,,16:52,
116,Malteada de Mocca,Bebidas Frías,93,False,,17:48,
81,Hop Heaven, Craft,209,False,,16:33,
52,Tripel Karmeliet, Belga,298,False,,20:45,
147,Augustiner Bräu Lagerbier Hell, Not Craft,104,True,5.0,20:49,
128,Rollitos de Primavera,Snacks,136,False,,20:11,
86,Mocaccino Oreo,Bebidas Calientes,139,False,,17:22,
145,Limonada de Café,Bebidas Frías,216,True,4.0,23:12,
10,COCAÍNA RUSA,Cocteles,110,True,2.0,18:01,
112,Bitburger Premium Pilsner, Alemana,31,False,,19:28,
149,3 Cordilleras Rosada, Craft,198,True,4.0,18:14,
120,Granizado de Café Caramelo,Bebidas Frías,47,True,5.0,19:39,
113,Rochefort 8, Belga,211,True,1.0,19:20,
79,Tripel Karmeliet, Belga,276,True,3.0,16:56,
112,Escandinava Maracuyá,,198,True,4.0,18:04,
67,Smoothie de Frutos Rojos,Bebidas Frías,242,True,3.0,19:24,
26,Maisel's Weisse Original, Alemana,69,False,,23:08,
8,Veltins Pilsner, Alemana,230,True,1.0,18:24,
87,Capuccino,Bebidas Calientes,217,False,,22:27,
100,Crimson Amber, Craft,250,True,1.0,17:24,
63,Scarlet Sunrise, Craft,267,True,4.0,23:12,
94,Malteada de Vanilla,Bebidas Frías,237,True,5.0,21:15,
51,Palitos de Queso,Snacks,204,False,,22:44,
37,Rollitos de Primavera,Snacks,233,False,,20:11,
97,Orval, Belga,146,False,,20:08,
110,Affligem Tripel, Belga,172,False,,18:00,
58,Blood Orange Belgian Wit, Cítrica,108,True,3.0,18:46,
145,BBC Lager, Craft,265,True,5.0,19:13,
116,Cranberry Crush, Craft,147,False,,21:53,
77,Club Colombia Negra, Not Craft,204,True,4.0,17:57,
40,Ginger Honey,,286,False,,19:07,
122,Limonada de Yerbabuena,Bebidas Frías,173,True,4.0,21:45,
85,Weihenstephaner Vitus, Alemana,176,False,,20:28,
135,Capuccino Frío,Bebidas Frías,12,True,1.0,19:08,
50,Empanadas,Snacks,14,True,3.0,21:18,
51,Golden Sunshine, Craft,180,False,,20:18,
63,Guinness Draught, Not Craft,165,True,1.0,16:50,
90,Weltenburger Kloster Asam-Bock, Alemana,70,True,5.0,19:35,
131,Cranberry Crush, Craft,272,True,1.0,20:28,
136,Ceviche de Camarones,Snacks,61,True,2.0,22:36,
12,Palitos de Queso,Snacks,226,True,5.0,20:14,
65,TORTA CHOCOLATE,Postres,95,True,1.0,20:32,
55,Resilient Rye IPA, Artesanal,227,True,3.0,20:43,
97,Nevado de Café Caramelo,Bebidas Frías,253,False,,22:51,
142,Malteada de Milo,Bebidas Frías,226,True,2.0,16:32,
133,Casilda, Craft,21,False,,23:38,
36,Lemon Lime Lager, Artesanal,273,False,,19:31,
104,Latte,Bebidas Calientes,181,True,4.0,22:27,
112,Limonada Natural,Bebidas Frías,165,True,3.0,22:21,
47,Soda de Coca-Cola,Bebidas Frías,178,True,3.0,21:39,
52,Ceviche de Camarones,Snacks,276,False,,20:12,
51,Blueberry Burst Sour, Artesanal,232,True,5.0,22:38,
117,BBC Lager, Craft,162,True,5.0,21:10,
149,Westmalle Tripel, Belga,282,True,4.0,21:02,
44,Soda Italiana de Lulo,Bebidas Frías,123,False,,22:00,
51,AFFOGATO,Postres,262,False,,20:32,
42,Timothy Taylor's Landlord, Inglesa,167,True,1.0,20:13,
102,TORTA CHOCOLATE,Postres,212,True,4.0,23:15,
38,Adnams Broadside, Inglesa,112,True,3.0,17:10,
128,Nevado de Milo,Bebidas Frías,161,False,,17:14,
142,Grapefruit Session IPA, Cítrica,254,False,,20:58,
146,Hamburguesa de la Casa,Snacks,29,False,,20:28,
25,Granizado de Mocca,Bebidas Frías,131,True,4.0,21:45,
23,Nachos,Snacks,244,False,,16:32,
92,Chimay Grande Réserve (Blue), Belga,36,True,2.0,21:13,
67,Soda de Ginger,Bebidas Frías,154,False,,20:24,
5,Casilda, Craft,145,True,3.0,16:37,
16,Andechs Vollbier Hell, Alemana,222,False,,21:52,
113,Delirium Black, Craft,254,True,1.0,19:55,
